,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,PricingSpeed,Market_Type
RCO-2015-NQM1,2015-12-10,RMBS,RCO-2015-NQM1,USOA,RCO,43.317,USD,3.080,-,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,-,-,Performing
SPART-2015-T3,2015-12-10,RMBS,SPART-2015-T3,USOA,SPART,C-T3,USD,17.424,1.58,-,-,A,-,-,-,-,-,-,Fixed,EDSF,-,-,300,3.91%,3.944%,99.99697,-,ServAdv
SPART-2015-T3,2015-12-10,RMBS,SPART-2015-T3,USOA,SPART,B-T3,USD,14.559,1.58,-,-,AA,-,-,-,-,-,-,Fixed,EDSF,-,-,250,3.41%,3.444%,99.98531,-,ServAdv
SPART-2015-T3,2015-12-10,RMBS,SPART-2015-T3,USOA,SPART,A-T3,USD,339.238,1.58,-,-,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,200,2.92%,2.944%,99.99057,-,ServAdv
SPART-2015-T2,2015-12-10,RMBS,SPART-2015-T2,USOA,SPART,D-T2,USD,36.784,1.08,-,-,BBB,-,-,-,-,-,-,Fixed,EDSF,-,-,348,4.23%,4.272%,99.99528,-,ServAdv
SPART-2015-T2,2015-12-10,RMBS,SPART-2015-T2,USOA,SPART,A-T2,USD,521.298,1.08,-,-,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,185,2.62%,2.642%,99.99192,-,ServAdv
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A3,USD,57.513,4.85,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,-,-,Performing
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A7,USD,45.665,11.18,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,-,-,Performing
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A6,USD,30.000,2.74,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.00%,-,-,-,Performing
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A5,USD,106.995,2.74,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,-,-,Performing
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A4,USD,19.000,4.85,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.00%,-,-,-,Performing
ABMT-2016-1,2016-01-11,RMBS,ABMT-2016-1,USOA,ABMT,A9,USD,20.051,4.85,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,-,-,Performing
HPA-2016-1,2016-01-12,RMBS,HPA-2016-1,USOA,HPA,D,USD,36.000,-,-,Baa2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SFR
HPA-2016-1,2016-01-12,RMBS,HPA-2016-1,USOA,HPA,A,USD,256.900,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SFR
HPA-2016-1,2016-01-12,RMBS,HPA-2016-1,USOA,HPA,C,USD,34.400,-,-,A2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SFR
HPA-2016-1,2016-01-12,RMBS,HPA-2016-1,USOA,HPA,B,USD,44.200,-,-,Aa2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SFR
STACR-2016-DNA1,2016-01-13,RMBS,STACR-2016-DNA1,USOA,STACR,M-1,USD,252.000,1.63,-,Baa2,-,BBB,-,-,-,-,-,Floating,1mL,-,-,145,1mL+145,1.875%,100.00000,-,CRT
STACR-2016-DNA1,2016-01-13,RMBS,STACR-2016-DNA1,USOA,STACR,M-3,USD,468.000,7.92,-,B1,-,B,-,-,-,-,-,Floating,1mL,-,-,555,1mL+555,5.975%,100.00000,-,CRT
STACR-2016-DNA1,2016-01-13,RMBS,STACR-2016-DNA1,USOA,STACR,M-2,USD,240.000,3.73,-,Baa3,-,BBB-,-,-,-,-,-,Floating,1mL,-,-,290,1mL+290,3.325%,100.00000,-,CRT
STACR-2016-DNA1,2016-01-13,RMBS,STACR-2016-DNA1,USOA,STACR,B,USD,36.000,10.01,-,NR,-,NR,-,-,-,-,-,Floating,1mL,-,-,1000,1mL+1000,10.425%,100.00000,-,CRT
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,A1b,USD,499.380,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,60,3m£L+60,-,100.00000,-,UK
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,A2a,USD,405.863,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mEu,-,-,45,3m€u+45,-,100.00000,-,UK
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,A1a,USD,300.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,70,3m$L+70,-,100.00000,-,UK
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,M,USD,88.747,-,-,Aa2,-,AA+,-,-,-,-,-,Floating,3mL,-,-,180,3m£L+180,-,100.00000,-,UK
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,Z,USD,132.978,-,-,NR,-,NR,-,-,-,-,-,Fixed,-,-,-,-,-,-,100.00000,-,UK
Gosforth-2016-1,2016-01-25,RMBS,Gosforth-2016-1,USOA,Gosforth,A2b,USD,788.307,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,70,3m£L+70,-,100.00000,-,UK
PRET-2016-NPL1,2016-02-05,RMBS,PRET-2016-NPL1,USOA,PRET,A-1,USD,240.330,1.19,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.38%,-,-,-,NonPerforming
PRET-2016-NPL1,2016-02-05,RMBS,PRET-2016-NPL1,USOA,PRET,A-2,USD,50.068,1.95,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.75%,-,-,-,NonPerforming
CAS-2016-C01,2016-02-10,RMBS,CAS-2016-C01,USOA,CAS,1M-1,USD,207.571,2.68,-,Baa3,-,-,-,BBB,-,-,-,Floating,1mL,-,-,195,1mL+195,-,100.00000,-,CRT
CAS-2016-C01,2016-02-10,RMBS,CAS-2016-C01,USOA,CAS,1M-2,USD,333.918,7.30,-,Ba3,-,-,-,BB-,-,-,-,Floating,1mL,-,-,675,1mL+675,-,100.00000,-,CRT
CAS-2016-C01,2016-02-10,RMBS,CAS-2016-C01,USOA,CAS,1B,USD,94.998,10.02,-,NR,-,-,-,NR,-,-,-,Floating,1mL,-,-,1175,1mL+1175,-,100.00000,-,CRT
CAS-2016-C01,2016-02-10,RMBS,CAS-2016-C01,USOA,CAS,2M-1,USD,113.150,2.62,-,Baa3,-,-,-,BBB-,-,-,-,Floating,1mL,-,-,210,1mL+210,-,100.00000,-,CRT
CAS-2016-C01,2016-02-10,RMBS,CAS-2016-C01,USOA,CAS,2M-2,USD,195.439,7.22,-,B1,-,-,-,B+,-,-,-,Floating,1mL,-,-,695,1mL+695,-,100.00000,-,CRT
VOLT-2016-NPL1,2016-02-17,RMBS,VOLT-2016-NPL1,USOA,VOLT,A-2,USD,95.979,2.49,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.88%,6.750%,95.92160,-,NonPerforming
VOLT-2016-NPL1,2016-02-17,RMBS,VOLT-2016-NPL1,USOA,VOLT,A-1,USD,463.000,1.11,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.25%,4.375%,99.90783,-,NonPerforming
SMI-2016-1,2016-02-22,RMBS,SMI-2016-1,EMEA,SMI,1A1,USD,275.000,2.98,-,Aaa,AAA,-,-,-,AAA,-,-,Floating,3mL,-,-,75,3m$L+75,-,100.00000,-,UK
SMI-2016-1,2016-02-22,RMBS,SMI-2016-1,EMEA,SMI,1A3*,USD,778.400,4.91,-,Aaa,AAA,-,-,-,AAA,-,-,Floating,3mEu,-,-,45,3m€u+45,-,100.00000,-,UK
SMI-2016-1,2016-02-22,RMBS,SMI-2016-1,EMEA,SMI,1A2*,USD,358.150,2.98,-,Aaa,AAA,-,-,-,AAA,-,-,Floating,3mL,-,-,65,3m£L+65,-,100.00000,-,UK
NHLT-2016-1,2016-02-25,RMBS,NHLT-2016-1,USOA,NHLT,M1,USD,53.010,2.27,-,A3,-,-,-,-,-,-,-,Fixed,YLD,4.5%a,4.5%a,-,4.36%,4.400%,99.99990,-,Performing
NHLT-2016-1,2016-02-25,RMBS,NHLT-2016-1,USOA,NHLT,A,USD,195.360,1.23,-,Aaa,-,-,-,-,-,-,-,Fixed,YLD,3.0%a,3.0%a,-,2.98%,3.000%,99.99991,-,Performing
NHLT-2016-1,2016-02-25,RMBS,NHLT-2016-1,USOA,NHLT,M2,USD,33.310,2.77,-,Ba3,-,-,-,-,-,-,-,Fixed,YLD,7.5%a,7.5%a,-,7.39%,7.500%,99.99976,-,Performing
STACR-2016-HQA1,2016-03-09,RMBS,STACR-2016-HQA1,USOA,STACR,B,USD,25.000,10.03,-,-,-,NR,NR,-,-,-,-,Floating,1mL,1250a,1250a,1275,1mL+1275,13.192%,100.00000,-,CRT
STACR-2016-HQA1,2016-03-09,RMBS,STACR-2016-HQA1,USOA,STACR,M-3,USD,220.000,8.04,-,-,-,B,NR,-,-,-,-,Floating,1mL,650a,650a,635,1mL+635,6.792%,100.00000,-,CRT
STACR-2016-HQA1,2016-03-09,RMBS,STACR-2016-HQA1,USOA,STACR,M-2,USD,120.000,3.67,-,-,-,BBB-,BBB(H),-,-,-,-,Floating,1mL,285a,285a,275,1mL+275,3.192%,100.00000,-,CRT
STACR-2016-HQA1,2016-03-09,RMBS,STACR-2016-HQA1,USOA,STACR,M-1,USD,110.000,1.53,-,-,-,BBB,A,-,-,-,-,Floating,1mL,175a,175a,175,1mL+175,2.192%,100.00000,-,CRT
ABMT-2016-2,2016-03-10,RMBS,ABMT-2016-2,USOA,ABMT,A7,USD,40.000,11.30,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,99.62683,-,Performing
ABMT-2016-2,2016-03-10,RMBS,ABMT-2016-2,USOA,ABMT,A5,USD,120.000,2.75,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,101.53125,-,Performing
ABMT-2016-2,2016-03-10,RMBS,ABMT-2016-2,USOA,ABMT,A3,USD,128.522,4.89,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,101.18750,-,Performing
ABMT-2016-2,2016-03-10,RMBS,ABMT-2016-2,USOA,ABMT,A9,USD,20.234,4.89,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,3.50%,-,101.06250,-,Performing
TPMT-2016-1,2016-03-21,RMBS,TPMT-2016-1,USOA,TPMT,A3B,USD,69.600,3.40,-,-,-,AA,AA,-,-,-,-,Fixed,-,-,-,185,3.00%,2.940%,-,-,Performing
TPMT-2016-1,2016-03-21,RMBS,TPMT-2016-1,USOA,TPMT,A1B,USD,262.500,2.98,-,-,-,AAA,AAA,-,-,-,-,Fixed,-,-,-,170,2.75%,2.743%,-,-,Performing
TPMT-2016-1,2016-03-21,RMBS,TPMT-2016-1,USOA,TPMT,A1,USD,197.277,2.98,-,-,-,AAA,AAA,-,-,-,-,Fixed,-,-,-,175,3.50%,2.793%,-,-,Performing
CAS-2016-C02,2016-03-22,RMBS,CAS-2016-C02,USOA,CAS,1M-2,USD,599.085,6.71,-,B1,-,-,-,BB,-,-,-,Floating,1mL,600,615,600,1mL+600,-,100.00000,-,CRT
CAS-2016-C02,2016-03-22,RMBS,CAS-2016-C02,USOA,CAS,1M-1,USD,342.334,2.22,-,Baa3,-,-,-,BBB+,-,-,-,Floating,1mL,215,225,215,1mL+215,-,100.00000,-,CRT
CAS-2016-C02,2016-03-22,RMBS,CAS-2016-C02,USOA,CAS,1B,USD,90.088,9.99,-,NR,-,-,-,NR,-,-,-,Floating,1mL,1225,1250,1225,1mL+1225,-,100.00000,-,CRT
CMT-2016-1,2016-03-24,RMBS,CMT-2016-1,USOA,CMT,M-4,USD,24.203,6.78,-,Ba3,-,BB,-,-,-,-,-,Fixed,Swaps,-,-,490,3.75%,6.382%,-,-,PassThroughPrimeJumbo
CMT-2016-1,2016-03-24,RMBS,CMT-2016-1,USOA,CMT,M-3,USD,47.509,6.78,-,Baa2,-,BBB,-,-,-,-,-,Fixed,Swaps,-,-,300,3.75%,4.482%,-,-,PassThroughPrimeJumbo
CMT-2016-1,2016-03-24,RMBS,CMT-2016-1,USOA,CMT,M-2,USD,70.816,6.78,-,Aa3,-,A,-,-,-,-,-,Fixed,Swaps,-,-,250,3.75%,3.982%,-,-,PassThroughPrimeJumbo
CMT-2016-1,2016-03-24,RMBS,CMT-2016-1,USOA,CMT,B,USD,36.753,10.43,-,NR,-,NR,-,-,-,-,-,Fixed,Swaps,-,-,1150,3.96%,13.247%,-,-,PassThroughPrimeJumbo
PEPAU-2016-X,2016-03-31,RMBS,PEPAU-2016-X,USOA,PEPAU,A1U1,USD,280.000,1.00,-,P-1,A-1+,-,-,-,-,-,-,Floating,1mL,-,-,73,1.50%,-,-,-,AUS
VOLT-2016-NPL3,2016-04-06,RMBS,VOLT-2016-NPL3,USOA,VOLT,A-2,USD,90.385,2.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.25%,-,-,-,NonPerforming
VOLT-2016-NPL3,2016-04-06,RMBS,VOLT-2016-NPL3,USOA,VOLT,A-1,USD,424.810,1.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.25%,4.375%,99.89730,-,NonPerforming
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,2M-2,USD,482.437,6.68,-,-,-,B,-,B+,-,-,-,Floating,1mL,590,600,590,1mL+590,-,100.00000,-,CRT
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,1B,USD,59.000,10.01,-,-,-,NR,-,NR,-,-,-,Floating,1mL,1175,1200,1175,1mL+1175,-,100.00000,-,CRT
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,1M-2,USD,180.295,7.39,-,-,-,B+,-,BB,-,-,-,Floating,1mL,530,540,530,1mL+530,-,100.00000,-,CRT
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,1M-1,USD,157.758,2.61,-,-,-,BBB-,-,BBB,-,-,-,Floating,1mL,200,210,200,1mL+200,-,100.00000,-,CRT
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,2M-1,USD,241.218,2.10,-,-,-,BBB-,-,BBB,-,-,-,Floating,1mL,220,230,220,1mL+220,-,100.00000,-,CRT
CAS-2016-C03,2016-04-12,RMBS,CAS-2016-C03,USOA,CAS,2B,USD,45.000,10.01,-,-,-,NR,-,NR,-,-,-,Floating,1mL,1275a,1275a,1275,1mL+1275,-,100.00000,-,CRT
RESI-2016-1,2016-04-28,RMBS,RESI-2016-1,APAC,RESI,A1,USD,265.000,2.10,-,-,AAA,-,-,-,AAA,-,-,Floating,1mL,-,-,139,2.15%,-,-,-,AUS
PRET-2016-NPL3,2016-04-29,RMBS,PRET-2016-NPL3,USOA,PRET,A-2,USD,47.951,1.97,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.75%,-,-,-,NonPerforming
PRET-2016-NPL3,2016-04-29,RMBS,PRET-2016-NPL3,USOA,PRET,A-1,USD,255.741,1.10,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.38%,4.415%,-,-,NonPerforming
BMIR-2016-1,2016-04-29,RMBS,BMIR-2016-1,USOA,BMIR,M2B,USD,174.171,2.23,-,-,-,-,-,-,-,-,-,Floating,1mL,-,-,650,-,-,100.00000,-,CRT
BMIR-2016-1,2016-04-29,RMBS,BMIR-2016-1,USOA,BMIR,B1,USD,16.587,2.79,-,-,-,-,-,-,-,-,-,Floating,1mL,-,-,1200,-,-,100.00000,-,CRT
BMIR-2016-1,2016-04-29,RMBS,BMIR-2016-1,USOA,BMIR,M2A,USD,107.820,1.26,-,-,-,-,-,-,-,-,-,Floating,1mL,-,-,450,-,-,100.00000,-,CRT
STACR-2016-DNA2,2016-05-04,RMBS,STACR-2016-DNA2,USOA,STACR,M-1,USD,187.000,1.48,-,Baa1,BBB,-,-,-,-,-,-,Floating,1mL,140,150,125,1mL+125,1.686%,100.00000,-,CRT
STACR-2016-DNA2,2016-05-04,RMBS,STACR-2016-DNA2,USOA,STACR,M-2,USD,198.000,3.21,-,Baa3,BBB-,-,-,-,-,-,-,Floating,1mL,240,250,220,1mL+220,2.636%,100.00000,-,CRT
STACR-2016-DNA2,2016-05-04,RMBS,STACR-2016-DNA2,USOA,STACR,M-3,USD,495.000,7.50,-,B1,B,-,-,-,-,-,-,Floating,1mL,475,500,465,1mL+465,5.086%,100.00000,-,CRT
STACR-2016-DNA2,2016-05-04,RMBS,STACR-2016-DNA2,USOA,STACR,B,USD,36.000,9.96,-,NR,NR,-,-,-,-,-,-,Floating,1mL,1075a,1075a,1050,1mL+1050,10.936%,100.00000,-,CRT
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,A,USD,168.288,4.25,-,Aaa,-,-,-,AAA,AAA,-,-,Fixed,Swaps,145,150,145,2.54%,2.533%,99.99908,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,C,USD,17.530,4.82,-,NR,-,-,-,BBB-,A,-,-,Fixed,Swaps,350,350,350,4.64%,4.641%,99.99880,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,D,USD,19.761,4.82,-,NR,-,-,-,NR,BB+,-,-,Fixed,Swaps,485,485,485,5.97%,5.991%,99.99658,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,B,USD,21.036,4.79,-,NR,-,-,-,AA-,AA,-,-,Fixed,Swaps,220,230,220,3.34%,3.338%,99.99951,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,F,USD,11.283,4.82,-,NR,-,-,-,NR,BB,-,-,-,-,-,-,-,-,-,Retained,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,G,USD,4.143,4.82,-,NR,-,-,-,NR,B,-,-,-,-,-,-,-,-,-,Retained,-,SFR
CAFL-2016-1,2016-05-11,RMBS,CAFL-2016-1,USOA,CAFL,E,USD,5.929,4.82,-,NR,-,-,-,NR,BBB-,-,-,-,-,-,-,-,-,-,Retained,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,B,USD,58.747,5.10,-,Aa2,-,-,-,AA+,-,-,-,Floating,-,-,-,215,-,-,-,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,C,USD,46.997,5.10,-,A2,-,-,-,A,-,-,-,Floating,-,-,-,265,-,-,-,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,D,USD,43.081,5.10,-,Baa2,-,-,-,BBB+,-,-,-,Floating,-,-,-,310,-,-,-,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,A,USD,266.320,5.10,-,Aaa,-,-,-,AAA,-,-,-,Floating,-,-,-,150,-,-,-,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,E,USD,70.496,5.10,-,NR,-,-,-,BBB-,-,-,-,Floating,-,-,-,415,-,-,-,-,SFR
CSH-2016-1,2016-05-24,RMBS,CSH-2016-1,USOA,CSH,F,USD,23.499,5.10,-,NR,-,-,-,BB+,-,-,-,-,-,-,-,-,-,-,Retained,-,SFR
VOLT-2016-NPL5,2016-05-25,RMBS,VOLT-2016-NPL5,USOA,VOLT,A-2,USD,55.358,2.73,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.88%,7.500%,93.81514,-,NonPerforming
VOLT-2016-NPL5,2016-05-25,RMBS,VOLT-2016-NPL5,USOA,VOLT,A-1,USD,254.648,1.24,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.00%,4.125%,99.89201,-,NonPerforming
STACR-2016-HQA2,2016-05-25,RMBS,STACR-2016-HQA2,USOA,STACR,M-1,USD,134.000,1.49,-,A3,-,-,-,A-,-,-,-,Floating,1mL,125,135,120,1mL+120,1.644%,100.00000,-,CRT
STACR-2016-HQA2,2016-05-25,RMBS,STACR-2016-HQA2,USOA,STACR,M-2,USD,201.000,3.84,-,Baa3,-,-,-,BBB,-,-,-,Floating,1mL,230,240,225,1mL+225,2.694%,100.00000,-,CRT
STACR-2016-HQA2,2016-05-25,RMBS,STACR-2016-HQA2,USOA,STACR,M-3,USD,268.000,8.35,-,B1,-,-,-,B+,-,-,-,Floating,1mL,515,530,515,1mL+515,5.594%,100.00000,-,CRT
STACR-2016-HQA2,2016-05-25,RMBS,STACR-2016-HQA2,USOA,STACR,B,USD,24.000,9.98,-,NR,-,-,-,NR,-,-,-,Floating,1mL,1150,1200,1150,1mL+1150,11.944%,100.00000,-,CRT
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,A22,USD,104.000,4.89,-,Aaa,-,-,-,AAA,-,-,-,Fixed,YLD,-,-,-,3.50%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,AI01,USD,327.645,-,-,Aaa,-,-,-,AAA,-,-,-,Fixed,YLD,-,-,-,0.00%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,B1,USD,5.691,7.99,-,A1,-,-,-,AA,-,-,-,Fixed,YLD,-,-,-,3.84%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,A1,USD,200.099,4.89,-,Aaa,-,-,-,AAA,-,-,-,Fixed,YLD,-,-,-,3.50%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,B3,USD,4.139,13.86,-,Ba1,-,-,-,BBB,-,-,-,Fixed,YLD,-,-,-,3.84%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,A19,USD,23.545,4.89,-,Aa1,-,-,-,AAA,-,-,-,Fixed,YLD,-,-,-,3.50%,-,-,-,PassThroughPrimeJumbo
SEMT-2016-1,2016-05-31,RMBS,SEMT-2016-1,USOA,SEMT,B2,USD,3.793,7.99,-,Baa1,-,-,-,A,-,-,-,Fixed,YLD,-,-,-,3.84%,-,-,-,PassThroughPrimeJumbo
STACR-2016-DNA3,2016-06-08,RMBS,STACR-2016-DNA3,USOA,STACR,M-2,USD,180.500,3.60,-,-,-,BBB-,BBB,-,-,-,-,Floating,1mL,210a,210a,200,1mL+200,2.446%,100.00000,-,CRT
STACR-2016-DNA3,2016-06-08,RMBS,STACR-2016-DNA3,USOA,STACR,M-3,USD,389.500,7.82,-,-,-,B,NR,-,-,-,-,Floating,1mL,500a,500a,500,1mL+500,5.446%,100.00000,-,CRT
STACR-2016-DNA3,2016-06-08,RMBS,STACR-2016-DNA3,USOA,STACR,B,USD,35.000,10.03,-,-,-,NR,NR,-,-,-,-,Floating,1mL,1100a,1100a,1125,1mL+1125,11.696%,100.00000,-,CRT
STACR-2016-DNA3,2016-06-08,RMBS,STACR-2016-DNA3,USOA,STACR,M-1,USD,190.000,1.61,-,-,-,BBB,A(L),-,-,-,-,Floating,1mL,115a,115a,110,1mL+110,1.546%,100.00000,-,CRT
COLT-2016-1,2016-06-13,RMBS,COLT-2016-1,USOA,COLT,A-2,USD,48.351,1.66,-,-,-,BBB,BBB,-,-,-,-,Fixed,EDSF,225a,225a,225,3.50%,3.092%,100.45469,-,Performing
COLT-2016-1,2016-06-13,RMBS,COLT-2016-1,USOA,COLT,A-1,USD,89.424,1.66,-,-,-,A,A,-,-,-,-,Fixed,EDSF,160,170,160,3.00%,2.442%,100.72309,-,Performing
NHLT-2016-2,2016-06-15,RMBS,NHLT-2016-2,USOA,NHLT,A,USD,152.600,0.96,-,Aaa,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,2.24%,2.250%,99.99990,-,NonPerforming
NHLT-2016-2,2016-06-15,RMBS,NHLT-2016-2,USOA,NHLT,M1,USD,33.180,2.28,-,A3,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,3.60%,3.625%,99.99978,-,NonPerforming
NHLT-2016-2,2016-06-15,RMBS,NHLT-2016-2,USOA,NHLT,M2,USD,23.220,2.78,-,Ba3,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,6.54%,6.625%,99.99999,-,NonPerforming
PRET-2016-NPL4,2016-06-17,RMBS,PRET-2016-NPL4,USOA,PRET,A-1,USD,129.000,1.54,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.13%,4.034%,-,-,NonPerforming
VOLT-2016-NPL7,2016-06-22,RMBS,VOLT-2016-NPL7,USOA,VOLT,A-2,USD,101.985,2.97,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,-,7.500%,-,-,NonPerforming
VOLT-2016-NPL7,2016-06-22,RMBS,VOLT-2016-NPL7,USOA,VOLT,A-1,USD,563.921,1.34,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,-,3.750%,-,-,NonPerforming
NRART-2016-T1,2016-06-23,RMBS,NRART-2016-T1,USOA,NRART,C,USD,15.135,2.96,-,-,A,-,-,-,-,-,-,Fixed,Swaps,-,-,285,3.84%,3.867%,-,-,ServAdv
NRART-2016-T1,2016-06-23,RMBS,NRART-2016-T1,USOA,NRART,A,USD,320.001,2.96,-,-,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,175,2.75%,2.767%,-,-,ServAdv
NRART-2016-T1,2016-06-23,RMBS,NRART-2016-T1,USOA,NRART,B,USD,12.973,2.96,-,-,AA,-,-,-,-,-,-,Fixed,Swaps,-,-,230,3.29%,3.317%,-,-,ServAdv
NRART-2016-T1,2016-06-23,RMBS,NRART-2016-T1,USOA,NRART,D,USD,45.405,2.96,-,-,BBB,-,-,-,-,-,-,Fixed,Swaps,-,-,340,4.38%,4.417%,-,-,ServAdv
NRART-2016-T1,2016-06-23,RMBS,NRART-2016-T1,USOA,NRART,E,USD,6.486,2.96,-,-,BB,-,-,-,-,-,-,Fixed,Swaps,-,-,500,5.77%,6.017%,-,-,ServAdv
PROG-2016-SFR1,2016-07-15,RMBS,PROG-2016-SFR1,USOA,PROG,F,USD,103.247,2.10,-,NR,-,-,-,BB-,NR,-,-,Floating,1mL,-,-,500,1mL+500,-,100.00000,-,SFR
PROG-2016-SFR1,2016-07-15,RMBS,PROG-2016-SFR1,USOA,PROG,B,USD,74.984,2.10,-,Aa2,-,-,-,AA+,AA,-,-,Floating,1mL,-,-,200,1mL+200,-,100.00000,-,SFR
PROG-2016-SFR1,2016-07-15,RMBS,PROG-2016-SFR1,USOA,PROG,C,USD,60.563,2.10,-,A2,-,-,-,A,A,-,-,Floating,1mL,-,-,250,1mL+250,-,100.00000,-,SFR
PROG-2016-SFR1,2016-07-15,RMBS,PROG-2016-SFR1,USOA,PROG,D,USD,51.911,2.10,-,Baa2,-,-,-,BBB+,BBB+,-,-,Floating,1mL,-,-,275,1mL+275,-,100.00000,-,SFR
