,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type
GSMS-2011-GC3,2011-03-23,CMBS,GSMS-2011-GC3,USOA,GSMS,F,USD,19.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2011-GC3,2011-03-23,CMBS,GSMS-2011-GC3,USOA,GSMS,X,USD,"1,400.600",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2011-GC3,2011-03-23,CMBS,GSMS-2011-GC3,USOA,GSMS,G,USD,38.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,X-2,USD,"1,188.025",-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,-,-,Int.,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,X-1,USD,"1,035.066",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,C,USD,89.103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,B,USD,63.856,-,-,-,A+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,A2,USD,844.066,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.08%,-,-,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,A1,USD,191.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.97%,-,-,Agency
FRESPC-K-011,2011-03-24,CMBS,FRESPC-K-011,USOA,FRESPC,X-3,USD,152.959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,D,USD,14.280,-,-,Baa1,-,BBB+,-,-,-,-,-,-,-,-,-,270,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,A-4,USD,153.000,9.64,-,Aaa,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,140,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,A-3,USD,32.490,6.61,-,Aaa,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,145,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,A-2,USD,304.660,4.77,-,Aaa,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,125,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,B,USD,16.660,-,-,Aa2,-,AA,-,-,-,-,-,-,-,-,-,200,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,C,USD,19.040,-,-,A2,-,A,-,-,-,-,-,-,-,-,-,240,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,A-1,USD,31.950,2.61,-,Aaa,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,70,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,E,USD,26.970,-,-,Baa3,-,BBB-,-,-,-,-,-,-,-,-,-,325,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,Sub,USD,19.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,G,USD,7.900,-,-,B2,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,X-A,USD,522.680,-,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,X-B,USD,111.800,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
CFCRE-2011-C1,2011-04-19,CMBS,CFCRE-2011-C1,USOA,CFCRE,F,USD,7.900,-,-,Ba2,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
FRESPC-K-013,2011-05-17,CMBS,FRESPC-K-013,USOA,FRESPC,X-3,USD,153.740,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-013,2011-05-17,CMBS,FRESPC-K-013,USOA,FRESPC,X-1,USD,"1,097.180",-,-,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-013,2011-05-17,CMBS,FRESPC-K-013,USOA,FRESPC,A2,USD,840.250,-,-,-,AAA,-,-,-,-,-,-,-,-,-,-,65,-,-,-,Agency
FRESPC-K-013,2011-05-17,CMBS,FRESPC-K-013,USOA,FRESPC,A1,USD,256.940,-,-,-,AAA,-,-,-,-,-,-,-,-,-,-,60,-,-,-,Agency
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A3,USD,125.000,6.88,-,-,AAA,AAA,-,-,AAA,18.37%,-,Floating,1mL,-,-,105,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A3,USD,353.200,6.88,-,-,AAA,AAA,-,-,AAA,18.38%,-,Fixed,Swaps,-,-,136,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A4,USD,226.800,9.79,-,-,AAA,AAA,-,-,AAA,18.38%,-,Fixed,Swaps,-,-,110,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A-SB,USD,62.000,6.59,-,-,AAA,AAA,-,-,AAA,18.38%,-,Fixed,Swaps,-,-,105,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,B,USD,48.000,-,-,-,AA,-,-,-,-,-,-,-,-,-,-,150,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,C,USD,72.400,-,-,-,A,-,-,-,-,-,-,-,-,-,-,210,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,G,USD,19.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,F,USD,14.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,H,USD,18.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,Sub,USD,19.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,X-A,USD,"1,200.000",-,-,-,AAA,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,X-B,USD,265.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A2,USD,336.400,4.77,-,-,AAA,AAA,-,-,AAA,18.38%,-,Fixed,Swaps,-,-,120,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,E,USD,48.800,-,-,-,BBB,-,-,-,-,-,-,-,-,-,-,265,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,A1,USD,77.900,2.23,-,-,AAA,AAA,-,-,AAA,18.38%,-,Fixed,Swaps,-,-,65,-,-,-,Conduit
JPMCC-2011-C4,2011-05-25,CMBS,JPMCC-2011-C4,USOA,JPMCC,D,USD,23.500,-,-,-,A-,-,-,-,-,-,-,-,-,-,-,225,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,A3,USD,125.000,7.08,-,Aaa,-,AAA,-,-,-,17.13%,-,Fixed,Swaps,-,-,125,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,A4,USD,557.000,9.81,-,Aaa,-,AAA,-,-,-,17.13%,-,Fixed,Swaps,-,-,115,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,A1,USD,102.500,2.55,-,Aaa,-,AAA,-,-,-,17.13%,-,Fixed,Swaps,-,-,65,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,A2,USD,313.100,4.79,-,Aaa,-,AAA,-,-,-,17.13%,-,Fixed,Swaps,-,-,115,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,A3,USD,100.000,7.08,-,Aaa,-,AAA,-,-,-,17.13%,-,Floating,1mL,-,-,95,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,X-B,USD,247.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,G,USD,38.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,F,USD,19.900,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,X-A,USD,"1,200.000",-,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,D,USD,79.500,-,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,260,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,C,USD,47.000,-,-,-,-,A,-,-,-,-,-,-,-,-,-,210,-,-,-,Conduit
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,B,USD,41.600,-,-,-,-,AA,-,-,-,-,-,-,-,-,-,150,-,-,-,Conduit
FRESPC-2011-KAIV,2011-05-26,CMBS,FRESPC-2011-KAIV,USOA,FRESPC,A1,USD,111.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,Agency
FRESPC-2011-KAIV,2011-05-26,CMBS,FRESPC-2011-KAIV,USOA,FRESPC,A2,USD,426.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,Agency
FRESPC-2011-KAIV,2011-05-26,CMBS,FRESPC-2011-KAIV,USOA,FRESPC,X-1,USD,571.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-2011-KAIV,2011-05-26,CMBS,FRESPC-2011-KAIV,USOA,FRESPC,X-2,USD,100.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
WFRBS-2011-C3,2011-05-26,CMBS,WFRBS-2011-C3,USOA,WFRBS,E,USD,21.700,-,-,-,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,E,USD,50.100,10.00,-,Baa3,-,BBB-,-,-,-,-,-,-,-,-,-,400,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,X-A,USD,959.000,-,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,J,USD,34.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,H,USD,15.200,-,-,-,-,B-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,G,USD,12.100,-,-,-,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,F,USD,15.200,-,-,Ba2,-,BB+,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,D,USD,32.000,10.00,-,Baa2,-,BBB+,-,-,-,-,-,-,-,-,-,300,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,X-B,USD,254.900,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,B,USD,46.000,10.00,-,Aa2,-,AA,-,-,-,-,-,-,-,-,-,200,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,C,USD,50.000,10.00,-,A2,-,A,-,-,-,-,-,-,-,-,-,250,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,A1,USD,66.950,2.50,-,Aaa,-,AAA,-,-,-,21.00%,-,Fixed,Swaps,-,-,65,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,A4,USD,439.000,9.80,-,Aaa,-,AAA,-,-,-,21.00%,-,Fixed,Swaps,-,-,148,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,A3,USD,89.000,7.30,-,Aaa,-,AAA,-,-,-,21.00%,-,Fixed,Swaps,-,-,150,-,-,-,Conduit
MSC-2011-C2,2011-06-09,CMBS,MSC-2011-C2,USOA,MSC,A2,USD,364.000,4.90,-,Aaa,-,AAA,-,-,-,21.00%,-,Fixed,Swaps,-,-,147,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,X-A,USD,"1,770.000",-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,G,USD,48.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,FX,USD,26.800,-,-,B3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,F,USD,26.800,-,-,B3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,E,USD,45.600,-,-,Ba3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,C,USD,72.400,-,-,A2,-,-,-,-,-,-,-,-,-,-,-,350,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,B,USD,64.300,-,-,Aa2,-,-,-,-,-,-,-,-,-,-,-,185,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,A4,USD,831.500,9.77,-,Aaa,-,-,AAA,-,-,17.25%,-,Fixed,Swaps,-,-,140,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,A3-FL,USD,116.100,6.65,-,Aaa,-,-,AAA,-,-,17.25%,-,Floating,1mL,-,-,135,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,A2,USD,568.700,4.85,-,Aaa,-,-,AAA,-,-,17.25%,-,Fixed,Swaps,-,-,140,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,A1FL,USD,129.000,4.95,-,Aaa,-,-,AAA,-,-,17.25%,-,Floating,1mL,-,-,135,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,A1,USD,129.000,4.95,-,Aaa,-,-,AAA,-,-,17.25%,-,Fixed,Swaps,-,-,150,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,D,USD,112.600,-,-,Baa3,-,-,-,-,-,-,-,-,-,-,-,500,-,-,-,Conduit
DBUBS-2011-LC2,2011-06-17,CMBS,DBUBS-2011-LC2,USOA,DBUBS,X-B,USD,369.800,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,B,USD,17.970,-,-,Aa2,-,AAA,-,-,-,-,-,-,-,-,-,400,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,C,USD,28.300,-,-,A2,-,A,-,-,-,-,-,-,-,-,-,475,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,A,USD,218.380,3.34,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,275,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,D,USD,27.400,-,-,Baa3,-,BBB-,-,-,-,-,-,-,-,-,-,625,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,E,USD,7.640,-,-,Ba2,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,F,USD,6.740,-,-,B2,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,G,USD,53.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,R,USD,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Other
LNSTR-2011-1,2011-06-23,CMBS,LNSTR-2011-1,USOA,LNSTR,X,USD,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Other
BAMLL-2011-FSHN,2011-06-24,CMBS,BAMLL-2011-FSHN,USOA,BAMLL,A,USD,310.000,9.99,-,Aaa,-,-,AAA,AAA,-,24.40%,41.0%,Fixed,Swaps,-,-,120,4.42%,-,-,LLSASB
BAMLL-2011-FSHN,2011-06-24,CMBS,BAMLL-2011-FSHN,USOA,BAMLL,B,USD,35.730,9.99,-,Aa1,-,-,AA,AA+,-,15.70%,45.0%,Fixed,Swaps,-,-,160,4.77%,-,-,LLSASB
BAMLL-2011-FSHN,2011-06-24,CMBS,BAMLL-2011-FSHN,USOA,BAMLL,X,USD,410.000,9.99,-,Aa2,-,-,BBB(H),AAA,-,-,-,-,-,-,-,-,0.26%,-,Int.,LLSASB
BAMLL-2011-FSHN,2011-06-24,CMBS,BAMLL-2011-FSHN,USOA,BAMLL,D,USD,29.600,9.99,-,A2,-,-,BBB,A-,-,-,54.0%,Fixed,Swaps,-,-,250,5.62%,-,-,LLSASB
BAMLL-2011-FSHN,2011-06-24,CMBS,BAMLL-2011-FSHN,USOA,BAMLL,C,USD,34.680,9.99,-,Aa3,-,-,A,AA-,-,7.20%,50.0%,Fixed,Swaps,-,-,200,5.12%,-,-,LLSASB
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,A2,USD,841.600,9.61,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,X-2,USD,"1,210.600",8.93,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,X-1,USD,"1,038.100",8.80,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,X-3,USD,172.500,9.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,B,USD,81.700,9.66,-,A3,A+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,A1,USD,196.500,5.32,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,60,-,-,-,Agency
FRESPC-K-012,2011-07-04,CMBS,FRESPC-K-012,USOA,FRESPC,C,USD,90.800,9.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Agency
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,A,USD,350.000,4.76,-,Aaa,-,AAA,-,-,AAA,48.91%,-,Fixed,Swaps,-,-,180,-,-,-,LLSASB
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,B,USD,75.000,-,-,Aa2,-,AA-,-,-,-,-,-,-,-,-,-,295,-,-,-,LLSASB
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,C,USD,55.000,-,-,A2,-,A-,-,-,-,-,-,-,-,-,-,345,-,-,-,LLSASB
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,D,USD,45.000,-,-,Baa1,-,BBB,-,-,-,-,-,-,-,-,-,390,-,-,-,LLSASB
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,E,USD,50.000,-,-,Baa3,-,BBB-,-,-,-,-,-,-,-,-,-,425,-,-,-,LLSASB
COMM-2011-THL,2011-07-14,CMBS,COMM-2011-THL,USOA,COMM,F,USD,110.000,-,-,Ba3,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
FRESPC-K-014,2011-07-21,CMBS,FRESPC-K-014,USOA,FRESPC,A2,USD,898.828,9.55,-,-,-,-,-,-,-,-,-,-,-,-,-,70,-,-,-,Agency
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A1,USD,93.160,2.51,-,Aaa,-,AAA,-,-,-,16.88%,-,Fixed,Swaps,-,-,75,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A2,USD,201.380,4.81,-,Aaa,-,AAA,-,-,-,16.88%,-,Fixed,Swaps,-,-,145,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A3,USD,62.390,7.11,-,Aaa,-,AAA,-,-,-,16.88%,-,Fixed,Swaps,-,-,170,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A4,USD,671.430,9.84,-,Aaa,-,AAA,-,-,-,16.88%,-,Fixed,Swaps,-,-,170,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A-FL,USD,100.000,9.68,-,Aaa,-,AAA,-,-,-,16.88%,-,Floating,1mL,-,-,145,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,A-SB,USD,102.470,-,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,B,USD,42.570,-,-,Aa2,-,AA,-,-,-,-,-,-,-,-,-,225,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,C,USD,42.570,-,-,A2,-,A+,-,-,-,-,-,-,-,-,-,350,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,D,USD,33.320,-,-,Baa1,-,A-,-,-,-,-,-,-,-,-,-,400,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,E,USD,51.820,-,-,Baa3,-,BBB-,-,-,-,-,-,-,-,-,-,575,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,F,USD,20.360,-,-,Ba2,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,G,USD,18.510,-,-,B2,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,H,USD,40.720,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,X-A,USD,"1,231.000",-,-,Aaa,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
WFRBS-2011-C4,2011-07-21,CMBS,WFRBS-2011-C4,USOA,WFRBS,X-B,USD,249.870,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
FRESPC-K-014,2011-07-21,CMBS,FRESPC-K-014,USOA,FRESPC,A1,USD,149.776,5.17,-,-,-,-,-,-,-,-,-,-,-,-,-,65,-,-,-,Agency
GSMS-2011-GC4,2011-07-22,CMBS,GSMS-2011-GC4,USOA,GSMS,A3,USD,90.651,7.38,-,-,AAA,-,-,-,AAA,20.00%,-,Fixed,Swaps,-,-,175,-,-,-,Conduit
GSMS-2011-GC4,2011-07-22,CMBS,GSMS-2011-GC4,USOA,GSMS,D,USD,35.058,9.95,-,-,BBB,-,-,-,BBB,-,-,Fixed,Swaps,-,-,-,-,-,-,Conduit
GSMS-2011-GC4,2011-07-22,CMBS,GSMS-2011-GC4,USOA,GSMS,C,USD,62.734,9.95,-,-,A,-,-,-,A-,-,-,Fixed,Swaps,-,-,-,-,-,-,Conduit
