Unnamed: 0,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type,ReinvestmentPeriod
PIPK-4,2019-07-12,CLOS,PIPK-4,USOA,PIPK,A,USD,256.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,137,137,-,-,BS,-
BSP-X(R),2019-07-12,CLOS,BSP-X(R),USOA,BSP,B-R,USD,30.000,-,-,NR,A,-,-,-,-,-,-,Floating,3mL,-,-,240,240,-,-,BS,2
BSP-X(R),2019-07-12,CLOS,BSP-X(R),USOA,BSP,C-R,USD,30.000,-,-,NR,BBB,-,-,-,-,-,-,Floating,3mL,-,-,350,350,-,-,BS,2
BSP-X(R),2019-07-12,CLOS,BSP-X(R),USOA,BSP,A-2R,USD,60.000,-,-,NR,AA,-,-,-,-,-,-,Floating,3mL,-,-,175,175,-,-,BS,2
BSP-X(R),2019-07-12,CLOS,BSP-X(R),USOA,BSP,A-1R,USD,320.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,114,114,-,-,BS,2
PIPK-4,2019-07-12,CLOS,PIPK-4,USOA,PIPK,E,USD,18.800,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,740,677,-,-,BS,-
BSP-X(R),2019-07-12,CLOS,BSP-X(R),USOA,BSP,D-R,USD,20.000,-,-,NR,BB-,-,-,-,-,-,-,Floating,3mL,-,-,675,665,-,-,BS,2
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,Sub,USD,55.000,-,-,NR,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,MM,3
SHACK-2016-IX(R),2019-07-12,CLOS,SHACK-2016-IX(R),USOA,SHACK,A-R,USD,254.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,113,113,-,-,BS,-
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,B,USD,60.150,5.80,-,Aa2,-,NR,-,-,-,23.60%,-,Floating,3mL,-,-,190,190,-,-,MM,3
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,A,USD,310.400,4.30,-,Aaa,-,AAA,-,-,-,36.00%,-,Floating,3mL,-,-,120,120,-,-,MM,3
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,C,USD,22.300,6.30,-,A2,-,NR,-,-,-,19.00%,-,Floating,3mL,-,-,250,250,-,-,MM,3
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,D,USD,29.585,6.70,-,Baa3,-,NR,-,-,-,12.90%,-,Floating,3mL,-,-,365,365,-,-,MM,3
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,E,USD,23.765,7.10,-,Ba3,-,NR,-,-,-,8.00%,-,Floating,3mL,-,-,694,694,-,-,MM,3
CGMS-2015-1(R),2019-07-12,CLOS,CGMS-2015-1(R),USOA,CGMS,F,USD,7.275,7.40,-,B3,-,NR,-,-,-,6.50%,-,Floating,3mL,-,-,824,824,-,-,MM,3
RMRK-III,2019-07-16,CLOS,RMRK-III,USOA,RMRK,D,USD,22.310,-,-,Ba3,-,NR,-,-,-,-,-,Floating,3mL,-,-,700,700,-,-,BS,-
RMRK-III,2019-07-16,CLOS,RMRK-III,USOA,RMRK,C,USD,25.710,-,-,Baa3,-,NR,-,-,-,-,-,Floating,3mL,-,-,390,390,-,-,BS,-
RMRK-III,2019-07-16,CLOS,RMRK-III,USOA,RMRK,B,USD,19.330,-,-,A2,-,NR,-,-,-,-,-,Floating,3mL,-,-,280,280,-,-,BS,-
YCLO-6,2019-07-16,CLOS,YCLO-6,USOA,YCLO,C,USD,19.200,-,-,A2,-,-,-,-,-,19.70%,-,Floating,3mL,-,-,295,295,-,-,BS,-
YCLO-6,2019-07-16,CLOS,YCLO-6,USOA,YCLO,B,USD,42.000,-,-,Aa2,-,-,-,-,-,24.50%,-,Floating,3mL,-,-,205,205,-,-,BS,-
RMRK-III,2019-07-16,CLOS,RMRK-III,USOA,RMRK,Sub,USD,39.500,-,-,NR,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
YCLO-6,2019-07-16,CLOS,YCLO-6,USOA,YCLO,Sub,USD,37.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
KKR-26,2019-07-16,CLOS,KKR-26,USOA,KKR,C,USD,25.000,-,-,A2,-,NR,-H,-,-,-,-,Floating,3mL,300s,300s,275,275,-,-,BS,-
YCLO-6,2019-07-16,CLOS,YCLO-6,USOA,YCLO,A-1,USD,252.000,-,-,Aaa,AAA,-,-,-,-,37.00%,-,Floating,3mL,-,-,135,135,-,-,BS,-
YCLO-6,2019-07-16,CLOS,YCLO-6,USOA,YCLO,A-2,USD,8.000,-,-,-,AAA,-,-,-,-,35.00%,-,Floating,3mL,-,-,185,185,-,-,BS,-
RMRK-III,2019-07-16,CLOS,RMRK-III,USOA,RMRK,A-2,USD,46.750,-,-,Aa2,-,NR,-,-,-,-,-,Floating,3mL,-,-,207,207,-,-,BS,-
KKR-26,2019-07-16,CLOS,KKR-26,USOA,KKR,Sub,USD,41.500,-,-,NR,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
KKR-26,2019-07-16,CLOS,KKR-26,USOA,KKR,E,USD,29.700,-,-,Ba3,-,NR,-,-,-,-,-,Floating,3mL,-,-,700,700,-,-,BS,-
